__table__,month,sku_id,sku_name,keyword,total_views,impression_pct,attributed_views
fk_keywords,2026-04,fk-oc2,OC2,golden green necklace jewellery,28,2.15,1
fk_keywords,2026-04,fk-oc2,OC2,green earring and neck set color,28,2.15,1
fk_keywords,2026-04,fk-oc2,OC2,green neck set set,28,3.23,1
fk_keywords,2026-04,fk-oc2,OC2,green pearl necklace set alloy,28,3.23,1
fk_keywords,2026-04,fk-oc2,OC2,heavy earrings for women,19,2.71,1
fk_keywords,2026-04,fk-oc2,OC2,hip chain,12,5.08,1
fk_keywords,2026-04,fk-oc2,OC2,hoop jhumka earrings,23,5.32,1
fk_keywords,2026-04,fk-oc2,OC2,jhumka long,19,5.71,1
fk_keywords,2026-04,fk-oc2,OC2,jhumka ring,23,3.65,1
fk_keywords,2026-04,fk-oc2,OC2,jhumkas earrings,19,2.71,1
fk_keywords,2026-04,fk-oc2,OC2,jimiki with metal,37,3.8633,1
fk_keywords,2026-04,fk-oc2,OC2,kamarband waist chain,12,5.08,1
fk_keywords,2026-04,fk-oc2,OC2,kan kempu jhumka earrings,14,10.67,1
fk_keywords,2026-04,fk-oc2,OC2,kaner dul,21,6.61,1
fk_keywords,2026-04,fk-oc2,OC2,kashmir earrings combo,8,8.7,1
fk_keywords,2026-04,fk-oc2,OC2,kashmiri jhumka for women combo,8,8.7,1
fk_keywords,2026-04,fk-oc2,OC2,laxmi devi jhumka,13,5.97,1
fk_keywords,2026-04,fk-oc2,OC2,laxmi earrings,37,3.6467,1
fk_keywords,2026-04,fk-oc2,OC2,long earrings jhumka,27,5.68,1
fk_keywords,2026-04,fk-oc2,OC2,long jhumkas,19,3.81,1
fk_keywords,2026-04,fk-oc2,OC2,muthu jhumki,14,9.09,1
fk_keywords,2026-04,fk-oc2,OC2,pearl jewellery set,17,4.44,1
fk_keywords,2026-04,fk-oc2,OC2,pink and green choker,17,6.67,1
fk_keywords,2026-04,fk-oc2,OC2,pink and green choker necklace set,22,3.57,1
fk_keywords,2026-04,fk-oc2,OC2,pink and green necklace choker set,22,3.57,1
fk_keywords,2026-04,fk-oc2,OC2,pink green choker,17,4.44,1
fk_keywords,2026-04,fk-oc2,OC2,pink jewellery set with green,17,6.67,1
fk_keywords,2026-04,fk-oc2,OC2,pink studs necklace set,17,4.44,1
fk_keywords,2026-04,fk-oc2,OC2,rajasthani ghungroo bangle,27,2.33,1
fk_keywords,2026-04,fk-oc2,OC2,rani haar black silver,48,2.38,1
fk_keywords,2026-04,fk-oc2,OC2,rani pink set neck,22,3.57,1
fk_keywords,2026-04,fk-oc2,OC2,rose gold earrings for women combo,18,4.65,1
fk_keywords,2026-04,fk-oc2,OC2,ruby jhumka gold,14,9.49,1
fk_keywords,2026-04,fk-oc2,OC2,ruby stone jhumka,14,7.11,1
fk_keywords,2026-04,fk-oc2,OC2,rumee jewellery,34,6.2133,1
fk_keywords,2026-04,fk-oc2,OC2,rumee jewellery set,21,2.6,1
fk_keywords,2026-04,fk-oc2,OC2,south indian heavy earrings,24,4.3,1
fk_keywords,2026-04,fk-oc2,OC2,stone buttalu,14,4.74,1
fk_keywords,2026-04,fk-oc2,OC2,tulip earrings,18,3.49,1
fk_keywords,2026-04,fk-oc2,OC2,tulip earrings combo,36,4.07,1
fk_keywords,2026-04,fk-oc2,OC2,viral ghungroo bangles,27,4.03,1
fk_keywords,2026-04,fk-oc2,OC2,years ring girls jhumka silver,23,3.65,1
fk_keywords,2026-04,fk-oc3,OC3,bahubali chain,16,3.57,1
fk_keywords,2026-04,fk-oc3,OC3,bahubali chain jhumka,16,7.14,1
fk_keywords,2026-04,fk-oc3,OC3,bahubali jhumka for women,24,4.52,1
fk_keywords,2026-04,fk-oc3,OC3,bahubali jhumki set,16,4.76,1
fk_keywords,2026-04,fk-oc3,OC3,bahubali jhumki silver,16,8.33,1
fk_keywords,2026-04,fk-oc3,OC3,bahubali kaner,7,8.26,1
fk_keywords,2026-04,fk-oc3,OC3,black choker short traditional jewellery,17,4.76,1
fk_keywords,2026-04,fk-oc3,OC3,black jhumka,18,4.3,1
fk_keywords,2026-04,fk-oc3,OC3,black metal jhumka,18,3.75,1
fk_keywords,2026-04,fk-oc3,OC3,ear chain,9,12.29,1
fk_keywords,2026-04,fk-oc3,OC3,earrings,23,4.965,1
fk_keywords,2026-04,fk-oc3,OC3,earrings for women,26,6.7467,1
fk_keywords,2026-04,fk-oc3,OC3,green golden necklace,8,7.53,1
fk_keywords,2026-04,fk-oc3,OC3,green golden necklace women,8,9.68,1
fk_keywords,2026-04,fk-oc3,OC3,green stone earrings with matte gold finish,25,4.35,1
fk_keywords,2026-04,fk-oc3,OC3,kan jhumka black,18,5.29,1
fk_keywords,2026-04,fk-oc3,OC3,kaner,7,11.57,1
fk_keywords,2026-04,fk-oc3,OC3,kashmiri earrings,5,23.33,1
fk_keywords,2026-04,fk-oc3,OC3,kashmiri earrings combo set,25,4.35,1
fk_keywords,2026-04,fk-oc3,OC3,kashmiri earrings green,25,4.35,1
fk_keywords,2026-04,fk-oc3,OC3,kashmiri earrings under 100 rs combo,25,4.35,1
fk_keywords,2026-04,fk-oc3,OC3,lakshmi jhumka,18,5.37,1
fk_keywords,2026-04,fk-oc3,OC3,laxmi jhumki earring,21,6.08,1
fk_keywords,2026-04,fk-oc3,OC3,long earrings jhumka,8,7.62,1
fk_keywords,2026-04,fk-oc3,OC3,necklace for women wearing dark pink and green saree one day delivery,6,14.29,1
fk_keywords,2026-04,fk-oc3,OC3,pink and green choker,9,6.67,1
fk_keywords,2026-04,fk-oc3,OC3,pink jewellery set simple golden,6,10.71,1
fk_keywords,2026-04,fk-oc3,OC3,pink jewellery set with green,9,6.67,1
fk_keywords,2026-04,fk-oc3,OC3,pink stone kashmiri jhumka,25,4.35,1
fk_keywords,2026-04,fk-oc3,OC3,rani haar black silver,22,2.38,1
fk_keywords,2026-04,fk-oc3,OC3,silver short and long jewellery,17,4.76,1
fk_keywords,2026-04,fk-oc3,OC3,traditional earrings,21,4.055,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,bahubali chain,16,3.57,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,bahubali chain jhumka,16,7.14,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,bahubali jhumka for women,22,4.52,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,bahubali jhumki set,16,4.76,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,bahubali jhumki silver,16,8.33,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,bangles for women traditional golden colors,27,3.18,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,ear chain,11,12.29,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,earrings,22,3.26,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,earrings for women,39,4.64,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,earrings for women traditional,8,7.12,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,golden pearl jewellery set,23,3.835,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,green golden necklace,7,7.53,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,green golden necklace women,7,9.68,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,green stone earrings with matte gold finish,41,4.35,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,jhumka with chain,8,7.91,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,jimiki with metal,32,3.8633,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,jimikki kammal,17,5.83,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,kashmiri earrings combo set,44,5.6767,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,kashmiri earrings green,41,4.35,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,kashmiri earrings under 100 rs combo,41,4.35,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,kashmiri long jhumka earrings for women combo,8,10.23,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,laxmi devi jhumka,12,5.97,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,laxmi earrings,32,3.6467,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,pearl jewellery set,16,4.44,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,pink and green choker,16,6.67,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,pink green choker,16,4.44,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,pink jewellery set with green,16,6.67,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,pink stone kashmiri jhumka,41,4.35,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,pink studs necklace set,16,4.44,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,rajasthani ghungroo bangle,27,2.33,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,rani haar black silver,22,2.38,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,rose gold pearl earrings,7,11.63,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,south indian heavy earrings,20,4.3,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,south indian jhumka with chain,5,26.09,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,stud earrings for women combo rose gold,7,20.93,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,temple earrings for women,29,4.8833,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,temple earrings with chain,3,16.67,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,traditional earrings,24,4.1367,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,tulip earrings combo,14,4.07,1
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,viral ghungroo bangles,27,4.03,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),alloy bangles set,25,3.79,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),antique earrings,28,2.67,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),antique gold jhumki earring for women,48,2.77,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),antique gold jhumki earring for women alloy,48,1.49,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),bahubali jhumka for women,61,2.13,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),bangles for wedding,25,3.51,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),cz stone earrings jhumki,48,1.71,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),earrings women jhumki with chain traditional,40,3.05,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),gold bangles set colour,133,2.17,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),jhumka earrings for women alloy jhumki,40,2.29,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),jhumka with chain,8,7.91,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),jhumkas earrings,56,2.23,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),jimiki earrings,28,3.35,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),jwellery jewellery set black,22,5.68,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),jwellery jewellery set silver,14,8.5,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),kashmiri long jhumka earrings for women combo,8,10.23,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),laxmi jhumka,4,22.39,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),pearl earrings jhumka,40,2.48,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),pearl jhumka,40,3.43,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),pearl jhumka for women,40,2.86,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),rumee earrings,4,13.43,1
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),stone buttalu,48,1.92,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),alloy bangles set,40,3.5725,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),antique earrings,53,2.67,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),antique gold jhumki earring for women alloy,69,1.49,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),bangle set for women,40,2.8775,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),bangles for wedding,39,3.51,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),bangles set,40,5.03,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),bridal jewellery set for wedding pink color,15,3.57,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),chain jhumka,47,2.935,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),cz stone earrings jhumki,69,1.71,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),ear chain jhumki,37,3.18,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),earrings jhumka heavy long,48,2.43,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),earrings jhumka heavy with chain,43,3.39,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),earrings women jhumki with chain traditional,33,2.88,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),gajri color necklace set for women,15,7.14,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),ghoonghroo bangle,74,1.48,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),gold bangle set color,40,4.7125,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),gold bangles set colour,40,2.83,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),jewellery for women lotus pearl set gold plated,15,7.14,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),jhumka earrings for women alloy jhumki,33,2.16,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),jwellery jewellery set black,16,3.57,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),jwellery jewellery set silver,8,13.1,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),kashmiri earrings,3,23.33,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),kashmiri long jhumka earrings for women combo,8,10.23,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),lari jhumka earrings,43,2.35,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),long jimiki,48,2.91,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),oxidized jhumka,43,2.61,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),pearl jhumka,33,2.4,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),pearl jhumka for women,33,2.4,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),pink and green choker necklace set,15,3.57,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),pink and green necklace choker set,15,3.57,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),rani pink set neck,15,3.57,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),saree alloy pink green jewellery set,15,7.14,1
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),stone buttalu,69,1.92,1
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),chain jhumka,43,2.935,1
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),earrings jhumka heavy with chain,36,3.39,1
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),jwellery jewellery set black,24,3.57,1
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),kashmiri long jhumka earrings for women combo,14,10.23,1
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),lari jhumka earrings,36,2.35,1
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),long jimiki,58,2.91,1
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),oxidized jhumka,36,2.61,1
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),rani haar black silver,24,2.38,1
fk_keywords,2026-04,fk-pmc1,PMC1,alloy bangles set,17,3.79,1
fk_keywords,2026-04,fk-pmc1,PMC1,antique gold jhumki earring for women,35,2.77,1
fk_keywords,2026-04,fk-pmc1,PMC1,antique gold jhumki earring for women alloy,35,1.49,1
fk_keywords,2026-04,fk-pmc1,PMC1,bangles for wedding,17,3.51,1
fk_keywords,2026-04,fk-pmc1,PMC1,bangles set,17,4.63,1
fk_keywords,2026-04,fk-pmc1,PMC1,black jhumka,12,4.3,1
fk_keywords,2026-04,fk-pmc1,PMC1,black metal jhumka for women,12,12.13,1
fk_keywords,2026-04,fk-pmc1,PMC1,bridal jewellery set for wedding pink color,16,3.57,1
fk_keywords,2026-04,fk-pmc1,PMC1,chain earrings,43,2.46,1
fk_keywords,2026-04,fk-pmc1,PMC1,chand bali earrings for women jhumka,28,1.99,1
fk_keywords,2026-04,fk-pmc1,PMC1,cz stone earrings jhumki,35,1.71,1
fk_keywords,2026-04,fk-pmc1,PMC1,earings for girls,20,3.29,1
fk_keywords,2026-04,fk-pmc1,PMC1,earrings,40,3.26,1
fk_keywords,2026-04,fk-pmc1,PMC1,earrings for women traditional,14,7.12,1
fk_keywords,2026-04,fk-pmc1,PMC1,earrings ring jhumka,28,5.32,1
fk_keywords,2026-04,fk-pmc1,PMC1,gajri color necklace set for women,16,7.14,1
fk_keywords,2026-04,fk-pmc1,PMC1,gold bangle set color,17,4.92,1
fk_keywords,2026-04,fk-pmc1,PMC1,gold stone jhumka,36,2.37,1
fk_keywords,2026-04,fk-pmc1,PMC1,golden green jewellery set bridal,18,4.3,1
fk_keywords,2026-04,fk-pmc1,PMC1,golden pearl jewellery set,18,3.23,1
fk_keywords,2026-04,fk-pmc1,PMC1,green and golden necklace color,18,5.38,1
fk_keywords,2026-04,fk-pmc1,PMC1,green golden necklace,18,7.53,1
fk_keywords,2026-04,fk-pmc1,PMC1,green neck set set,18,3.23,1
fk_keywords,2026-04,fk-pmc1,PMC1,green pearl necklace set alloy,18,3.23,1
fk_keywords,2026-04,fk-pmc1,PMC1,hoop jhumka earrings,28,5.32,1
fk_keywords,2026-04,fk-pmc1,PMC1,jewellery for women lotus pearl set gold plated,16,7.14,1
fk_keywords,2026-04,fk-pmc1,PMC1,jhumka earrings for women alloy jhumki,30,2.16,1
fk_keywords,2026-04,fk-pmc1,PMC1,jhumka gold,43,3.28,1
fk_keywords,2026-04,fk-pmc1,PMC1,jhumka long,37,2.15,1
fk_keywords,2026-04,fk-pmc1,PMC1,jhumka ring,28,3.65,1
fk_keywords,2026-04,fk-pmc1,PMC1,jhumka with side chain set,43,1.94,1
fk_keywords,2026-04,fk-pmc1,PMC1,jhumki with mattel,23,3.23,1
fk_keywords,2026-04,fk-pmc1,PMC1,jimiki with metal,23,4.3,1
fk_keywords,2026-04,fk-pmc1,PMC1,jwellery jewellery set black,28,3.57,1
fk_keywords,2026-04,fk-pmc1,PMC1,kan jhumka black,12,5.29,1
fk_keywords,2026-04,fk-pmc1,PMC1,kempu jhumka gold earring set,43,2.46,1
fk_keywords,2026-04,fk-pmc1,PMC1,korean earrings combo,24,2.33,1
fk_keywords,2026-04,fk-pmc1,PMC1,korean earrings combo rose gold,24,2.33,1
fk_keywords,2026-04,fk-pmc1,PMC1,lari jhumka earrings,84,1.8233,1
fk_keywords,2026-04,fk-pmc1,PMC1,laxmi earrings,23,3.23,1
fk_keywords,2026-04,fk-pmc1,PMC1,neck set for pastel green saree,18,5.38,1
fk_keywords,2026-04,fk-pmc1,PMC1,oxidized jhumka,96,1.9475,1
fk_keywords,2026-04,fk-pmc1,PMC1,pearl jhumka,30,2.4,1
fk_keywords,2026-04,fk-pmc1,PMC1,pearl jhumka for women,30,2.4,1
fk_keywords,2026-04,fk-pmc1,PMC1,pearl jhumka for women traditional,36,1.98,1
fk_keywords,2026-04,fk-pmc1,PMC1,pink and green choker necklace set,16,3.57,1
fk_keywords,2026-04,fk-pmc1,PMC1,pink and green necklace choker set,16,3.57,1
fk_keywords,2026-04,fk-pmc1,PMC1,rani haar black silver,28,2.38,1
fk_keywords,2026-04,fk-pmc1,PMC1,rani pink set neck,16,3.57,1
fk_keywords,2026-04,fk-pmc1,PMC1,rose gold earrings for women combo,24,4.65,1
fk_keywords,2026-04,fk-pmc1,PMC1,rose gold stud earrings women combo,24,2.33,1
fk_keywords,2026-04,fk-pmc1,PMC1,sara,36,1.58,1
fk_keywords,2026-04,fk-pmc1,PMC1,saree alloy pink green jewellery set,16,7.14,1
fk_keywords,2026-04,fk-pmc1,PMC1,south indian heavy earrings,23,4.3,1
fk_keywords,2026-04,fk-pmc1,PMC1,stone jhumka for women,35,3.62,1
fk_keywords,2026-04,fk-pmc1,PMC1,trending bangles set,17,7.87,1
fk_keywords,2026-04,fk-pmc1,PMC1,tulip earrings,24,3.49,1
fk_keywords,2026-04,fk-pmc1,PMC1,tulip pearl earrings,24,2.33,1
fk_keywords,2026-04,fk-pmc1,PMC1,years ring girls jhumka silver,28,3.65,1
fk_keywords,2026-04,fk-pmc10,PMC10,bahubali earrings set,12,13.3867,1
fk_keywords,2026-04,fk-pmc10,PMC10,bahubali jhumki earring,12,8.31,1
fk_keywords,2026-04,fk-pmc10,PMC10,bangle set,8,14.33,1
fk_keywords,2026-04,fk-pmc10,PMC10,cz earrings women jhumki combo,6,8.82,1
fk_keywords,2026-04,fk-pmc10,PMC10,ear chain,5,12.29,1
fk_keywords,2026-04,fk-pmc10,PMC10,earrings for women,19,4.715,1
fk_keywords,2026-04,fk-pmc10,PMC10,gajri color necklace,10,10.71,1
fk_keywords,2026-04,fk-pmc10,PMC10,gajri color necklace set for women,10,7.14,1
fk_keywords,2026-04,fk-pmc10,PMC10,ghungroo bangles golden chuda,8,18.26,1
fk_keywords,2026-04,fk-pmc10,PMC10,green stone earrings with matte gold finish,22,4.35,1
fk_keywords,2026-04,fk-pmc10,PMC10,jewellery for women lotus pearl set gold plated,10,7.14,1
fk_keywords,2026-04,fk-pmc10,PMC10,jhumka 3 set,12,8.705,1
fk_keywords,2026-04,fk-pmc10,PMC10,kashmiri earrings combo set,25,5.6767,1
fk_keywords,2026-04,fk-pmc10,PMC10,kashmiri earrings green,22,4.35,1
fk_keywords,2026-04,fk-pmc10,PMC10,kashmiri earrings under 100 rs combo,22,4.35,1
fk_keywords,2026-04,fk-pmc10,PMC10,laxmi devi earrings,5,10.45,1
fk_keywords,2026-04,fk-pmc10,PMC10,laxmi jhumka,5,22.39,1
fk_keywords,2026-04,fk-pmc10,PMC10,necklace for women wearing dark pink and green saree one day delivery,10,14.29,1
fk_keywords,2026-04,fk-pmc10,PMC10,pink jewellery set simple golden,10,10.71,1
fk_keywords,2026-04,fk-pmc10,PMC10,pink stone kashmiri jhumka,22,4.35,1
fk_keywords,2026-04,fk-pmc10,PMC10,rose gold pearl earrings,7,11.63,1
fk_keywords,2026-04,fk-pmc10,PMC10,saree alloy pink green jewellery set,10,7.14,1
fk_keywords,2026-04,fk-pmc10,PMC10,south indian jhumka with chain,2,26.09,1
fk_keywords,2026-04,fk-pmc10,PMC10,stud earrings for women combo rose gold,7,20.93,1
fk_keywords,2026-04,fk-pmc10,PMC10,temple earrings with chain,3,16.67,1
fk_keywords,2026-04,fk-pmc10,PMC10,trending bangles set,8,7.87,1
fk_keywords,2026-04,fk-pmc10,PMC10,tulip earrings combo,14,4.07,1
fk_keywords,2026-04,fk-pmc7,PMC7,ad jhumka for women traditional,13,8.7,1
fk_keywords,2026-04,fk-pmc7,PMC7,bahubali earrings set,15,11.435,1
fk_keywords,2026-04,fk-pmc7,PMC7,bahubali jhumki earring,13,8.895,1
fk_keywords,2026-04,fk-pmc7,PMC7,bangle set,5,14.33,1
fk_keywords,2026-04,fk-pmc7,PMC7,bridal jewellery set for wedding pink color,18,3.57,1
fk_keywords,2026-04,fk-pmc7,PMC7,chain jhumka,18,3.48,1
fk_keywords,2026-04,fk-pmc7,PMC7,ear chain,9,12.29,1
fk_keywords,2026-04,fk-pmc7,PMC7,earrings,18,3.26,1
fk_keywords,2026-04,fk-pmc7,PMC7,earrings for women,37,5.1057,1
fk_keywords,2026-04,fk-pmc7,PMC7,earrings for women traditional,9,7.12,1
fk_keywords,2026-04,fk-pmc7,PMC7,gajri color necklace set for women,18,7.14,1
fk_keywords,2026-04,fk-pmc7,PMC7,ghungroo bangles golden chuda,5,18.26,1
fk_keywords,2026-04,fk-pmc7,PMC7,golden pearl jewellery set,13,4.44,1
fk_keywords,2026-04,fk-pmc7,PMC7,jewellery for women lotus pearl set gold plated,18,7.14,1
fk_keywords,2026-04,fk-pmc7,PMC7,jhumka 3 set,15,8.705,1
fk_keywords,2026-04,fk-pmc7,PMC7,jhumka with chain,8,7.91,1
fk_keywords,2026-04,fk-pmc7,PMC7,jhumki with ear chain,23,7.52,1
fk_keywords,2026-04,fk-pmc7,PMC7,kaner,6,11.57,1
fk_keywords,2026-04,fk-pmc7,PMC7,kashmir earrings combo,13,8.7,1
fk_keywords,2026-04,fk-pmc7,PMC7,kashmiri jhumka for women combo,13,8.7,1
fk_keywords,2026-04,fk-pmc7,PMC7,kashmiri long jhumka earrings for women combo,8,10.23,1
fk_keywords,2026-04,fk-pmc7,PMC7,laxmi devi earrings,10,9.525,1
fk_keywords,2026-04,fk-pmc7,PMC7,laxmi jhumka,10,14.42,1
fk_keywords,2026-04,fk-pmc7,PMC7,pearl jewellery set,13,4.44,1
fk_keywords,2026-04,fk-pmc7,PMC7,pink and green choker,13,6.67,1
fk_keywords,2026-04,fk-pmc7,PMC7,pink and green choker necklace set,18,3.57,1
fk_keywords,2026-04,fk-pmc7,PMC7,pink and green necklace choker set,18,3.57,1
fk_keywords,2026-04,fk-pmc7,PMC7,pink green choker,13,4.44,1
fk_keywords,2026-04,fk-pmc7,PMC7,pink jewellery set with green,13,6.67,1
